价格,面积,编号,户型,楼层,位置1,位置2,小区,地铁
2700,12,72988-B,3室1卫,14/21层,朝阳区,南楼梓庄,世纪东方嘉园北区,地铁：距7号线南楼梓庄站700米
3570,23,76147-B,3室1卫,1/7层,石景山区,杨庄,御景山,"地铁：距1号线,6号线苹果园站1350米"
,,,,,,,,
,,,,,,,,
1950,12,76809-A,4室1卫,2/6层,昌平区,沙河,五福家园,地铁：距昌平线沙河站2000米
,,,,,,,,
,,,,,,,,
2710,9,77703-B,3室1卫,6/18层,西城区,陶然亭,新安中里,地铁：距4号线大兴线陶然亭站1250米
,,,,,,,,
,,,,,,,,
3400,22,78625-D,4室1卫,24/28层,朝阳区,将台,电子城小区,地铁：距14号线东段将台站1150米
2760,11,770-C,3室1卫,11/13层,东城区,广渠门外,广渠门外南街,"地铁：距7号线,17号线广渠门外站450米"
3000,16,7807-A,3室1卫,24/28层,朝阳区,褡裢坡,泰福苑二区,地铁：距6号线褡裢坡站700米
,,,,,,,,
,,,,,,,,
2000,10,80266-C,3室1卫,3/6层,通州区,通州北苑,华兴园,地铁：距八通线通州北苑站450米
2040,6,80503-A,3室1卫,3/6层,丰台区,方庄,潘家园南里17号院,地铁：距10号线潘家园站1300米
2400,10,7659-B,3室1卫,3/28层,通州区,物资学院路,新建村小区,地铁：距6号线物资学院路站550米
2200,12,80611-C,3室1卫,10/18层,朝阳区,管庄,远洋一方润园,地铁：距八通线管庄站950米
2440,9,841-C,3室1卫,12/25层,朝阳区,成寿寺,金第润苑,地铁：距10号线成寿寺站600米
,,,,,,,,
3100,16,9961-B,6室2卫,6/7层,朝阳区,望京,南湖中园一区,"地铁：距14号线东段,15号线望京站800米"
2910,17,81332-B,4室1卫,3/7层,西城区,天桥,天坛西里东区,地铁：距8号线南段天桥站800米
2860,8,81208-A,3室1卫,4/6层,朝阳区,望京,南湖中园小区,"地铁：距14号线东段,15号线望京站700米"
2800,15,81466-C,3室1卫,19/21层,朝阳区,立水桥南,天怡家园,地铁：距5号线立水桥南站550米
2570,17,81603-A,3室1卫,3/6层,朝阳区,草房,连心园东区,地铁：距6号线草房站500米
3210,21,79869-C,4室1卫,4/6层,昌平区,龙泽,龙兴园西区,地铁：距13号线龙泽站1950米
,,,,,,,,
2310,16,115238-C,3室1卫,13/18层,昌平区,沙河,兆丰家园,地铁：距昌平线沙河站600米
1590,7,115322-A,3室1卫,1/7层,大兴区,黄村西大街,兴政东里,地铁：距4号线大兴线黄村西大街站1000米
1750,9,115878-A,3室1卫,4/18层,顺义区,花梨坎,天裕昕园西区,地铁：距15号线花梨坎站2750米
,,,,,,,,
3040,16,116646-B,3室1卫,2/24层,丰台区,分钟寺,四方景园五区,地铁：距10号线分钟寺站1050米
1910,19,80134-B,3室1卫,5/6层,昌平区,昌平,静心苑,地铁：距昌平线昌平站850米
2070,14,117144-C,3室1卫,16/18层,昌平区,沙河高教园,北街家园六区,地铁：距昌平线沙河高教园站1900米
1440,11,115028-A,3室1卫,4/6层,房山区,良乡南关,长虹小区,地铁：距房山线良乡南关站300米
,,,,,,,,
2590,17,117876-A,2室1卫,3/6层,通州区,果园,怡乐园二区,地铁：距八通线果园站1100米
1910,10,117876-B,2室1卫,3/6层,通州区,果园,怡乐园二区,地铁：距八通线果园站1100米
4150,17,117262-A,2室1卫,3/6层,朝阳区,三元桥,香河园中里,"地铁：距10号线,12号线,机场线三元桥站1050米"
1520,12,117636-A,3室1卫,5/6层,通州区,通州北关,东潞苑,地铁：距6号线通州北关站2350米
2420,8,118186-B,3室1卫,7/28层,朝阳区,十里河,弘善家园,"地铁：距10号线,14号线东段,17号线十里河站700米"
2830,13,116568-A,3室1卫,4/25层,朝阳区,北工大西门,周庄嘉园三期A区,地铁：距14号线东段北工大西门站1150米
2760,14,989-A,3室1卫,4/15层,丰台区,石榴庄,彩虹城一区,地铁：距10号线石榴庄站750米
,,,,,,,,
,,,,,,,,
1780,17,119584-B,3室1卫,5/6层,丰台区,张郭庄,张郭庄小区,地铁：距14号线西段张郭庄站1000米
,,,,,,,,
2450,12,119636-D,4室1卫,13/19层,朝阳区,小红门,鸿博家园二期C区,地铁：距亦庄线小红门站550米
,,,,,,,,
2200,11,120069-D,4室1卫,5/21层,石景山区,八宝山,重聚园,地铁：距1号线八宝山站1600米
3640,25,120449-B,4室1卫,3/6层,丰台区,草桥,星河城夏季星空,"地铁：距10号线,大兴机场线草桥站750米"
1880,16,121009-C,3室1卫,3/7层,昌平区,昌平,京科苑,地铁：距昌平线昌平站1600米
,,,,,,,,
,,,,,,,,
,,,,,,,,
1890,11,121730-B,3室1卫,8/15层,昌平区,沙河,兆丰家园,地铁：距昌平线沙河站600米
2000,10,122173-A,2室1卫,3/9层,通州区,物资学院路,翠福园,地铁：距6号线物资学院路站2350米
3400,39,122436-A,1室1卫,3/26层,通州区,高楼金,高楼金第,地铁：距7号线高楼金站250米
1680,8,122384-A,3室1卫,1/6层,通州区,万盛东,阿尔法社区,地铁：距7号线万盛东站1300米
3160,14,122885-A,3室1卫,13/18层,丰台区,角门东,阳光花园,地铁：距10号线角门东站350米
3150,23,1038-A,3室2卫,4/15层,朝阳区,传媒大学,艺水芳园,地铁：距八通线传媒大学站950米
1730,9,114462-A,3室1卫,19/20层,顺义区,顺义,金汉绿港三区,地铁：距15号线顺义站650米
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
3870,19,122636-A,2室1卫,4/6层,丰台区,蒲黄榆,芳古园一区,"地铁：距5号线,14号线东段蒲黄榆站350米"
,,,,,,,,
1950,12,124321-C,4室1卫,18/18层,大兴区,德茂,兴盛锦苑,地铁：距8号线南段德茂站100米
,,,,,,,,
2060,17,124455-E,5室2卫,4/17层,昌平区,沙河高教园,北街家园八区,地铁：距昌平线沙河高教园站1750米
1480,10,124657-B,3室1卫,9/18层,房山区,广阳城,绿地新都会,地铁：距房山线广阳城站2050米
1500,10,124657-C,3室1卫,9/18层,房山区,广阳城,绿地新都会,地铁：距房山线广阳城站2050米
,,,,,,,,
3040,17,124721-A,2室1卫,7/16层,海淀区,玉泉路,青塔蔚园,地铁：距1号线玉泉路站1650米
3490,17,124862-A,2室1卫,2/15层,朝阳区,十里堡,石佛营西里,地铁：距6号线十里堡站1150米
1870,11,124579-C,3室1卫,4/6层,通州区,次渠,府东苑,"地铁：距亦庄线,17号线次渠站1150米"
3010,18,125281-A,3室1卫,10/10层,朝阳区,劲松,劲松七区,地铁：距10号线劲松站1150米
,,,,,,,,
,,,,,,,,
,,,,,,,,
2400,14,124853-B,2室1卫,6/28层,通州区,梨园,云景豪庭,地铁：距八通线梨园站600米
,,,,,,,,
,,,,,,,,
2850,13,10984-B,3室1卫,23/24层,西城区,达官营,政泰家园,"地铁：距7号线,16号线达官营站1900米"
2860,13,125699-A,2室1卫,14/14层,丰台区,角门东,海户西里,地铁：距10号线角门东站750米
,,,,,,,,
2100,10,125295-A,3室1卫,1/19层,石景山区,八宝山,京汉旭城,地铁：距1号线八宝山站1950米
1280,12,126143-C,3室1卫,3/6层,房山区,广阳城,小西庄回迁楼,地铁：距房山线广阳城站1300米
6780,59,1029-A,1室1卫,7/24层,朝阳区,望京,望京西园一区,"地铁：距14号线东段,15号线望京站850米"
3190,13,11027-D,4室1卫,18/30层,朝阳区,双井,百环家园,"地铁：距7号线,10号线双井站550米"
,,,,,,,,
3140,13,128202-B,2室1卫,7/26层,朝阳区,黄渠,泰福苑三区,地铁：距6号线黄渠站500米
2990,15,1094-A,3室1卫,9/27层,朝阳区,常营,富力阳光美园,地铁：距6号线常营站650米
3850,45,128849-A,1室1卫,3/28层,通州区,次渠南,次渠家园东里3区,地铁：距亦庄线次渠南站550米
,,,,,,,,
,,,,,,,,
1970,18,130237-A,3室1卫,12/17层,大兴区,瀛海,永旭嘉园,地铁：距8号线南段瀛海站1200米
1750,12,130237-B,3室1卫,12/17层,大兴区,瀛海,永旭嘉园,地铁：距8号线南段瀛海站1200米
3220,11,131684-B,3室1卫,8/28层,海淀区,西二旗,回龙观新村中区,"地铁：距13号线,昌平线西二旗站1100米"
2670,8,131684-C,3室1卫,8/28层,海淀区,西二旗,回龙观新村中区,"地铁：距13号线,昌平线西二旗站1100米"
,,,,,,,,
1510,11,133617-B,4室1卫,5/6层,房山区,良乡大学城北,金地朗悦沁园,地铁：距房山线良乡大学城北站900米
2000,18,133349-A,2室1卫,5/6层,昌平区,昌平,东关北里小区,地铁：距昌平线昌平站1000米
,,,,,,,,
4330,22,1149-C,5室1卫,4/8层,朝阳区,四惠,远洋天地三期,"地铁：距1号线,八通线四惠站600米"
2010,11,133196-B,3室1卫,2/16层,昌平区,沙河,兆丰家园,地铁：距昌平线沙河站600米
2810,19,133335-A,2室1卫,5/6层,大兴区,亦庄桥,贵园北里戊区,地铁：距亦庄线亦庄桥站650米
2400,12,135459-B,3室1卫,4/6层,顺义区,国展,莲竹花园,地铁：距15号线国展站350米
3180,18,135234-C,3室1卫,1/6层,朝阳区,劲松,垂杨柳南里,地铁：距10号线劲松站550米
3580,16,133982-B,4室1卫,11/24层,朝阳区,望京,望京新城,"地铁：距14号线东段,15号线望京站300米"
3330,13,133982-C,4室1卫,11/24层,朝阳区,望京,望京新城,"地铁：距14号线东段,15号线望京站300米"
2260,9,136179-A,2室1卫,3/6层,朝阳区,八里桥,八里桥南院,地铁：距八通线八里桥站350米
2190,10,136266-A,2室1卫,5/25层,大兴区,生物医药基地,龙湖时代天街,地铁：距4号线大兴线生物医药基地站150米
1350,10,136911-A,3室1卫,2/11层,房山区,良乡大学城,东羊庄新村,地铁：距房山线良乡大学城站1200米
2880,11,137089-A,2室1卫,2/6层,西城区,天桥,南纬路2号院,地铁：距8号线南段天桥站450米
,,,,,,,,
2550,8,138075-B,2室1卫,8/15层,通州区,物资学院路,永顺家园,地铁：距6号线物资学院路站700米
,,,,,,,,
,,,,,,,,
,,,,,,,,
3000,18,139583-B,3室1卫,19/24层,丰台区,丰台东大街,庄维多摩市三期,地铁：距9号线丰台东大街站600米
2960,16,139583-C,3室1卫,19/24层,丰台区,丰台东大街,庄维多摩市三期,地铁：距9号线丰台东大街站600米
,,,,,,,,
,,,,,,,,
1860,12,138953-C,3室1卫,4/6层,通州区,梨园,梨园镇政府家属楼,地铁：距八通线梨园站500米
1990,9,12795-B,4室1卫,4/18层,朝阳区,管庄,京通苑阳光华苑,地铁：距八通线管庄站500米
2630,8,11902-D,4室1卫,7/16层,朝阳区,立水桥,世华泊郡,"地铁：距13号线,5号线立水桥站1050米"
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
2990,16,145620-A,3室1卫,11/16层,大兴区,枣园,彩虹新城,地铁：距4号线大兴线枣园站650米
3410,18,145637-A,2室1卫,2/8层,昌平区,天通苑,天通苑北三区,地铁：距5号线天通苑站1700米
2690,10,145523-A,3室1卫,9/18层,丰台区,刘家窑,福臻家园,"地铁：距5号线,10号线,亦庄线宋家庄站1000米"
,,,,,,,,
2780,12,12884-A,3室1卫,2/6层,朝阳区,立水桥南,大羊坊8号院,地铁：距5号线立水桥南站400米
2550,12,146347-C,3室1卫,2/18层,通州区,果园,世纪星城,地铁：距八通线果园站950米
1790,16,147009-B,3室1卫,6/7层,昌平区,昌平,东关北里小区,地铁：距昌平线昌平站1000米
2550,16,146339-B,2室1卫,1/6层,通州区,通州北苑,通惠北路小区,地铁：距八通线通州北苑站1300米
2430,7,13171-D,4室1卫,2/18层,昌平区,回龙观东大街,首开国风美唐三期,地铁：距8号线回龙观东大街站500米
2120,10,149240-B,2室1卫,6/11层,房山区,稻田,长景新园,地铁：距房山线稻田站350米
2580,16,13413-A,3室1卫,4/6层,朝阳区,常营,连心园西区,地铁：距6号线常营站800米
,,,,,,,,
2380,11,150165-B,3室1卫,1/11层,昌平区,回龙观东大街,紫金新干线二期,地铁：距8号线回龙观东大街站1400米
3330,10,13453-B,3室1卫,18/28层,海淀区,六道口,双清路2号院,地铁：距15号线六道口站1800米
1720,8,147847-A,3室1卫,4/6层,大兴区,黄村火车站,车站中里,地铁：距4号线大兴线黄村火车站站250米
,,,,,,,,
,,,,,,,,
2910,9,13619-C,3室1卫,8/10层,海淀区,清河,裕和嘉园,地铁：距13号线清河站1350米
2530,15,147560-B,2室1卫,4/5层,石景山区,古城,十万坪,地铁：距1号线古城站600米
7760,83,151509-A,2室1卫,3/27层,朝阳区,十里堡,晨光家园,地铁：距6号线十里堡站550米
5210,17,151956-A,3室1卫,20/32层,朝阳区,大望路,soho现代城,"地铁：距1号线,14号线东段大望路站250米"
2100,8,152291-B,2室1卫,2/6层,大兴区,旧宫,清欣园,地铁：距亦庄线旧宫站1650米
2520,15,152316-A,2室1卫,17/24层,通州区,通州北关,碧水明珠,地铁：距6号线通州北关站850米
2880,11,151638-B,2室1卫,16/17层,朝阳区,成寿寺,方庄南路18号院,地铁：距10号线成寿寺站700米
3030,14,153189-B,3室1卫,3/6层,海淀区,农大南路,万树园,地铁：距16号线农大南路站850米
3410,12,153226-B,2室1卫,3/18层,海淀区,花园桥,紫竹院小区,地铁：距6号线花园桥站1150米
3890,18,153302-B,3室1卫,2/20层,丰台区,马家堡,玺萌丽苑,地铁：距4号线大兴线马家堡站650米
2130,8,153346-A,4室1卫,14/27层,朝阳区,管庄,东卫城,地铁：距八通线管庄站400米
,,,,,,,,
3160,9,154512-B,2室1卫,5/6层,海淀区,海淀五路居,西木小区,地铁：距6号线海淀五路居站350米
,,,,,,,,
,,,,,,,,
3450,11,153976-B,3室1卫,18/20层,朝阳区,光熙门,西坝河北里,地铁：距13号线光熙门站500米
1960,10,155113-A,2室1卫,1/5层,顺义区,顺义,建新北区,地铁：距15号线顺义站700米
1940,14,155113-B,2室1卫,1/5层,顺义区,顺义,建新北区,地铁：距15号线顺义站700米
6540,49,155060-A,1室1卫,5/15层,朝阳区,呼家楼,向军北里,"地铁：距6号线,10号线呼家楼站250米"
,,,,,,,,
,,,,,,,,
3240,9,155677-B,2室1卫,1/11层,昌平区,回龙观,新龙城二期,地铁：距13号线回龙观站250米
2710,10,155613-B,2室1卫,22/25层,石景山区,金安桥,金铸阳光苑,"地铁：距6号线,S1线金安桥站500米"
,,,,,,,,
1790,10,156099-C,3室1卫,1/6层,大兴区,黄村火车站,车站中里,地铁：距4号线大兴线黄村火车站站250米
2320,18,156239-C,3室1卫,1/6层,通州区,同济南路,神龙金桥,地铁：距亦庄线同济南路站2650米
,,,,,,,,
,,,,,,,,
,,,,,,,,
2480,9,14293-A,3室1卫,10/12层,朝阳区,潘家园,潘家园小区,地铁：距10号线潘家园站1000米
2020,11,156990-D,4室2卫,8/29层,大兴区,天宫院,保利春天里二区,地铁：距4号线大兴线天宫院站150米
3810,15,156779-A,2室1卫,3/6层,朝阳区,柳芳,和平街十四区,地铁：距13号线柳芳站450米
2570,10,157153-C,3室1卫,5/6层,丰台区,北京南站,洋桥北里,"地铁：距4号线大兴线,14号线东段北京南站站300米"
,,,,,,,,
2270,11,13055-B,3室1卫,6/6层,丰台区,公益西桥,富卓苑,地铁：距4号线大兴线公益西桥站550米
,,,,,,,,
,,,,,,,,
1850,8,14628-D,4室1卫,19/24层,朝阳区,管庄,管庄西里,地铁：距八通线管庄站1050米
1400,8,14573-C,3室1卫,6/6层,顺义区,石门,怡馨家园,地铁：距15号线石门站1250米
6250,56,14699-A,1室1卫,6/25层,东城区,广渠门内,水上华城,地铁：距7号线广渠门内站850米
,,,,,,,,
2780,12,10754-A,4室1卫,3/5层,昌平区,回龙观,新龙城三区,地铁：距13号线回龙观站450米
2730,9,13188-B,4室1卫,15/18层,海淀区,清河,安宁佳园,"地铁：距13号线,昌平线西二旗站1850米"
,,,,,,,,
2170,13,15408-A,3室1卫,9/11层,顺义区,国展,翠竹新村,地铁：距15号线国展站1800米
2190,14,15818-C,3室1卫,1/11层,顺义区,国展,翠竹新村,地铁：距15号线国展站1800米
2940,11,1570-B,3室1卫,5/6层,朝阳区,劲松,劲松三区,地铁：距10号线劲松站300米
2630,17,14558-C,3室1卫,6/6层,朝阳区,常营,连心园西区,地铁：距6号线常营站800米
6570,53,15993-A,1室1卫,10/17层,海淀区,慈寿寺,北洼西里,"地铁：距6号线,10号线慈寿寺站850米"
1830,10,16363-B,4室1卫,8/12层,顺义区,国展,翠竹新村,地铁：距15号线国展站1800米
1930,16,16902-C,4室1卫,4/6层,通州区,次渠,次渠怡芳园小区,"地铁：距亦庄线,17号线次渠站600米"
3110,20,1692-B,3室1卫,8/32层,朝阳区,北苑,广华居,地铁：距13号线北苑站1100米
2710,11,1661-A,3室1卫,17/28层,朝阳区,高碑店,兴隆家园,地铁：距八通线高碑店站600米
2900,7,1687-C,3室1卫,2/6层,朝阳区,东湖渠,利泽西园,地铁：距14号线东段东湖渠站200米
1590,8,17803-B,4室1卫,10/20层,通州区,通州北关,中国铁建通瑞嘉苑,地铁：距6号线通州北关站2900米
,,,,,,,,
1440,7,18462-A,3室1卫,1/6层,顺义区,顺义,裕龙四区,地铁：距15号线顺义站1550米
3310,10,13961-B,3室1卫,4/10层,海淀区,清河,裕和嘉园,地铁：距13号线清河站1350米
,,,,,,,,
1490,7,18523-B,4室1卫,2/20层,顺义区,顺义,幸福东区,地铁：距15号线顺义站350米
3950,65,18518-A,1室1卫,8/18层,大兴区,瀛海,南海家园二里,地铁：距亦庄线荣昌东街站3500米
1460,9,18529-C,4室1卫,4/6层,顺义区,顺义,双兴北区,地铁：距15号线顺义站1250米
2830,24,19175-B,3室1卫,6/6层,朝阳区,草房,连心园东区,地铁：距6号线草房站500米
1930,9,19177-C,3室1卫,1/16层,顺义区,花梨坎,枫泉花园,地铁：距15号线花梨坎站700米
1990,9,17654-C,3室1卫,13/16层,顺义区,花梨坎,枫泉花园,地铁：距15号线花梨坎站700米
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
2200,8,19303-B,3室1卫,16/18层,朝阳区,草房,保利嘉园1号院,地铁：距6号线草房站950米
2240,11,19387-A,3室1卫,3/21层,丰台区,樊羊路,花香东苑,地铁：距房山线樊羊路站450米
2430,11,19547-C,3室1卫,11/29层,朝阳区,北岗子,恒大江湾,"地铁：距12号线,平谷线北岗子站800米"
,,,,,,,,
5600,39,20085-A,1室1卫,3/6层,朝阳区,劲松,劲松四区,地铁：距10号线劲松站650米
1520,11,20299-B,4室1卫,5/5层,通州区,通州北关,刘庄新村,地铁：距6号线通州北关站2700米
2630,17,20897-C,3室1卫,5/6层,朝阳区,常营,连心园西区,地铁：距6号线常营站800米
,,,,,,,,
1820,7,20616-C,3室1卫,14/18层,朝阳区,东坝中街,北京城建福润四季,地铁：距3号线东坝中街站2800米
2460,11,21918-C,3室1卫,7/19层,朝阳区,星火,姚家园东里8号院,"地铁：距3号线,20号线星火站800米"
1240,13,21603-B,4室1卫,6/6层,房山区,良乡大学城西,东关家园,地铁：距房山线良乡大学城西站1050米
,,,,,,,,
1760,10,22611-C,4室1卫,1/6层,通州区,北运河西,乔庄西区,地铁：距6号线北运河西站1000米
2640,13,20806-D,4室1卫,21/21层,丰台区,樊羊路,花香东苑,地铁：距房山线樊羊路站450米
2850,8,24046-C,3室1卫,8/28层,海淀区,西二旗,回龙观新村中区,"地铁：距13号线,昌平线西二旗站1100米"
1600,11,21905-C,4室1卫,3/18层,顺义区,顺义,石园北区,地铁：距15号线顺义站1950米
2810,13,15020-A,3室1卫,5/22层,丰台区,角门东,金胜嘉谊家园,地铁：距10号线角门东站700米
,,,,,,,,
1420,7,23811-C,3室1卫,7/24层,房山区,良乡大学城,首创紫悦台,地铁：距房山线良乡大学城站550米
,,,,,,,,
2820,16,24374-B,3室1卫,5/6层,朝阳区,草房,连心园东区,地铁：距6号线草房站500米
1920,9,20377-C,4室1卫,5/18层,顺义区,顺义,金汉绿港三区,地铁：距15号线顺义站650米
2070,8,24457-B,4室1卫,2/22层,朝阳区,双合,建工双合家园,地铁：距7号线双合站350米
2480,14,2365-B,4室1卫,6/17层,丰台区,新宫,德鑫嘉园三期,"地铁：距4号线大兴线,19号线新宫站850米"
,,,,,,,,
2830,14,24201-A,2室1卫,3/5层,朝阳区,褡裢坡,金星小区,地铁：距6号线褡裢坡站950米
1080,9,24806-C,4室1卫,3/5层,房山区,阎村,绿城百合公寓栖霞苑,地铁：距燕房线阎村站950米
1760,10,24931-C,5室2卫,6/6层,通州区,万盛东,绣江南,地铁：距7号线万盛东站350米
2890,21,22763-F,7室1卫,7/8层,朝阳区,双桥,水郡长安,地铁：距八通线双桥站800米
2370,18,25279-A,3室1卫,5/6层,通州区,通运门,同心嘉园,地铁：距6号线通运门站400米
2240,17,25479-C,3室1卫,4/6层,通州区,通州北关,西潞苑小区,地铁：距6号线通州北关站1950米
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
2390,14,1118-A,3室1卫,4/18层,朝阳区,管庄,管庄新村,地铁：距八通线管庄站600米
2160,13,286-C,4室2卫,3/18层,通州区,果园,世纪星城,地铁：距八通线果园站950米
2410,14,26567-C,3室1卫,1/27层,朝阳区,小红门,鸿博家园二期F区,地铁：距亦庄线小红门站550米
1930,7,27620-B,4室1卫,5/29层,朝阳区,北岗子,恒大华府,"地铁：距12号线,平谷线北岗子站700米"
2400,11,27620-D,4室1卫,5/29层,朝阳区,北岗子,恒大华府,"地铁：距12号线,平谷线北岗子站700米"
,,,,,,,,
2520,12,28012-A,3室1卫,16/21层,朝阳区,星火,姚家园东里8号院,"地铁：距3号线,20号线星火站800米"
2930,16,28012-B,3室1卫,16/21层,朝阳区,星火,姚家园东里8号院,"地铁：距3号线,20号线星火站800米"
1530,11,27870-A,4室1卫,13/13层,房山区,篱笆房,天资华府,地铁：距房山线篱笆房站1950米
4770,24,28040-A,4室1卫,2/7层,海淀区,车道沟,远大园四区,地铁：距10号线车道沟站800米
2020,15,27713-C,3室1卫,6/6层,通州区,万盛东,群芳三园,地铁：距7号线万盛东站1100米
2640,12,28308-C,5室1卫,3/8层,朝阳区,肖村,中海城圣朝菲,地铁：距亦庄线肖村站600米
,,,,,,,,
1910,11,28368-D,4室1卫,12/15层,通州区,高楼金,瑞都公园世家南区,地铁：距7号线高楼金站500米
2690,16,27608-D,4室1卫,6/6层,通州区,通州北苑,新华西街55号院,地铁：距八通线通州北苑站900米
2600,16,28995-A,3室1卫,20/27层,朝阳区,小红门,鸿博家园二期D区,地铁：距亦庄线小红门站450米
1920,7,28995-B,3室1卫,20/27层,朝阳区,小红门,鸿博家园二期D区,地铁：距亦庄线小红门站450米
,,,,,,,,
,,,,,,,,
,,,,,,,,
1320,7,29104-A,4室1卫,2/6层,通州区,通州北关,刘庄新村,地铁：距6号线通州北关站2700米
2180,15,29673-C,4室1卫,4/18层,通州区,高楼金,瑞都公园世家南区,地铁：距7号线高楼金站500米
,,,,,,,,
1990,6,29005-C,4室1卫,2/30层,朝阳区,东坝中街,金隅悦和园,地铁：距14号线东段将台站4400米
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
2020,10,30697-B,2室1卫,5/15层,朝阳区,东坝中街,金驹家园,地铁：距6号线褡裢坡站4200米
,,,,,,,,
1830,7,29071-D,4室1卫,1/9层,顺义区,花梨坎,吉祥花园,地铁：距15号线花梨坎站450米
,,,,,,,,
8240,63,148157-A,1室1卫,5/27层,东城区,广渠门外,金桥国际,"地铁：距7号线,17号线广渠门外站650米"
,,,,,,,,
7760,63,152012-A,1室1卫,5/25层,东城区,广渠门外,金桥国际,"地铁：距7号线,17号线广渠门外站650米"
7190,64,15201-A,1室1卫,20/23层,朝阳区,双井,非常生活,"地铁：距7号线,10号线双井站600米"
1870,10,3460-G,7室2卫,6/7层,朝阳区,星火,姚家园西里5号院,"地铁：距3号线,20号线星火站600米"
2610,10,2071-C,3室1卫,22/28层,朝阳区,劲松,华腾园,地铁：距10号线劲松站450米
1760,11,11021-D,4室1卫,6/6层,通州区,土桥,迎喜家园,地铁：距八通线土桥站400米
,,,,,,,,
2000,13,4726-F,7室2卫,6/6层,朝阳区,星火,姚家园西里5号院,"地铁：距3号线,20号线星火站600米"
,,,,,,,,
,,,,,,,,
6220,52,70990-A,1室1卫,11/16层,西城区,广安门内,广益大厦,地铁：距7号线广安门内站250米
1720,11,221-D,4室2卫,6/6层,通州区,通州北苑,杨庄小区,地铁：距八通线通州北苑站400米
,,,,,,,,
2260,10,137880-B,2室1卫,11/12层,朝阳区,传媒大学,定福庄南里1号院,地铁：距八通线传媒大学站850米
5940,49,50286-A,1室1卫,9/24层,朝阳区,劲松,都城心屿,地铁：距10号线劲松站850米
2000,10,139377-C,3室1卫,3/6层,朝阳区,孙河,康营小区A区,地铁：距15号线孙河站1650米
2210,9,79232-B,4室1卫,3/9层,丰台区,郭庄子,建邦枫景,地铁：距14号线西段郭庄子站400米
2200,11,29953-C,3室1卫,1/6层,朝阳区,孙河,康营家园F区,地铁：距15号线孙河站1150米
,,,,,,,,
1880,11,39174-B,3室2卫,12/12层,通州区,通运门,芙蓉园,地铁：距6号线通运门站2150米
2240,10,5616-D,5室1卫,6/6层,朝阳区,青年路,雅成一里,地铁：距6号线青年路站550米
1580,13,30992-A,4室1卫,2/17层,房山区,良乡大学城北,智汇雅苑,地铁：距房山线良乡大学城北站450米
4410,61,147376-A,1室1卫,9/18层,朝阳区,肖村,庑殿家苑B区,地铁：距亦庄线肖村站1950米
1570,13,28371-D,5室1卫,3/6层,顺义区,顺义,双兴南区,地铁：距15号线顺义站1000米
2680,14,42131-B,3室1卫,3/6层,朝阳区,黄渠,常营民族家园三期,地铁：距6号线黄渠站200米
6710,42,59086-A,1室1卫,5/6层,朝阳区,三元桥,静安东里,"地铁：距10号线,12号线,机场线三元桥站550米"
,,,,,,,,
2150,10,9018-B,4室1卫,16/28层,朝阳区,草房,保利嘉园1号院,地铁：距6号线草房站950米
,,,,,,,,
5070,46,67595-A,1室1卫,1/27层,朝阳区,常营,北辰福第中区,地铁：距6号线常营站450米
,,,,,,,,
2450,10,18617-C,4室1卫,4/22层,丰台区,角门东,金胜嘉谊家园,地铁：距10号线角门东站700米
1650,9,32173-B,3室1卫,20/27层,通州区,高楼金,新城乐居,地铁：距7号线高楼金站450米
1640,10,66326-A,3室1卫,2/6层,昌平区,昌平,石坊院,地铁：距昌平线昌平站600米
,,,,,,,,
2230,15,210-D,4室2卫,24/24层,通州区,通州北苑,通典铭居,地铁：距八通线通州北苑站450米
4700,50,23728-A,1室1卫,6/6层,朝阳区,管庄,双会小区,地铁：距八通线管庄站50米
,,,,,,,,
3070,9,65840-B,3室1卫,12/14层,朝阳区,阜通,都市心海岸,地铁：距14号线东段阜通站450米
1250,11,25852-D,4室1卫,1/6层,房山区,苏庄,佳世苑小区,地铁：距房山线苏庄站650米
5020,56,37872-A,1室1卫,3/23层,丰台区,海户屯,珠江骏景南区,地铁：距8号线南段海户屯站400米
3950,44,42614-A,1室1卫,3/6层,通州区,通运门,皓月苑,地铁：距6号线通运门站750米
1510,18,80638-C,3室1卫,5/6层,房山区,良乡大学城西,玉竹园,地铁：距房山线良乡大学城西站400米
2510,10,7309-C,5室1卫,15/27层,朝阳区,立水桥,世华泊郡,"地铁：距13号线,5号线立水桥站1050米"
,,,,,,,,
2260,8,133195-B,3室1卫,7/24层,丰台区,角门东,东丽温泉,地铁：距10号线角门东站1050米
2710,12,21401-C,3室1卫,21/24层,丰台区,刘家窑,正邦嘉园,地铁：距5号线刘家窑站300米
1790,9,25704-B,3室1卫,4/6层,通州区,果园,复兴北里,地铁：距八通线果园站600米
,,,,,,,,
4910,58,139387-A,1室1卫,5/7层,大兴区,亦庄文化园,听涛雅苑,地铁：距亦庄线亦庄文化园站950米
