price_aprox_usd,surface_covered_in_m2,lat,lon,neighborhood
60589.45,52.0,19.469681,-99.086136,Gustavo A. Madero
69598.84,,19.3421359307,-99.2008674145,Álvaro Obregón
81261.82,85.0,19.363254,-99.174611,Benito Juárez
60610.53,70.0,19.402944,-99.199727,Miguel Hidalgo
300384.17,214.0,19.3765891,-99.1531067,Benito Juárez
46676.06,64.0,23.634501,-102.552788,Iztacalco
89904.21,47.0,,,Cuajimalpa de Morelos
147522.15,98.0,19.381598,-99.179926,Benito Juárez
175902.57,200.0,19.304179,-99.181916,Coyoacán
32402.18,,19.4262059996,-99.0606307983,Venustiano Carranza
189671.34,,19.4379369,-99.1942316,Miguel Hidalgo
64751.68,50.0,19.473415,-99.143539,Gustavo A. Madero
48998.42,80.0,19.328705,-99.164986,Coyoacán
134909.38,130.0,19.3884015,-99.1476026,Benito Juárez
83244.64,55.0,19.439253,-99.163605,Azcapotzalco
31440.65,70.0,19.441879,-99.167819,Miguel Hidalgo
86932.69,,19.4140083,-99.160118,Cuauhtémoc
262967.9,113.0,19.3864346,-99.1594925,Benito Juárez
100104.31,70.0,19.3053173,-99.179824,Coyoacán
129655.0,98.0,19.469769,-99.157379,Azcapotzalco
239723.5,72.0,19.4060068,-99.1758313,Cuauhtémoc
61903.72,44.0,23.634501,-102.552788,Iztacalco
198101.17,98.0,19.394073,-99.153915,Benito Juárez
31875.32,69.0,19.379048,-99.148896,Benito Juárez
42324.79,63.0,19.451716,-99.190619,Miguel Hidalgo
106601.03,98.0,19.403462,-99.131998,Cuauhtémoc
256580.78,108.0,19.3851203,-99.14982,Benito Juárez
188040.49,93.0,19.394073,-99.153915,Benito Juárez
97750.97,90.0,19.371132,-99.173156,Benito Juárez
165962.42,120.0,,,Benito Juárez
54267.07,70.0,19.380078,-99.118137,Venustiano Carranza
27818.46,50.0,19.285943,-99.044333,Tláhuac
158975.0,90.0,19.393431,-99.175782,Benito Juárez
44446.31,65.0,19.405526,-99.165735,Cuauhtémoc
52317.67,65.0,19.452621,-99.154479,Cuauhtémoc
64767.04,50.0,19.473415,-99.143539,Gustavo A. Madero
44783.51,70.0,19.412142,-99.146127,Cuauhtémoc
53773.93,80.0,19.477415,-99.180908,Azcapotzalco
31875.32,67.0,19.379048,-99.148896,Benito Juárez
101948.34,63.0,19.373446,-99.139389,Benito Juárez
223406.96,,19.4323327,-99.1695707,Cuauhtémoc
75125.5,90.0,19.377383,-99.144978,Benito Juárez
97601.71,65.0,19.349148,-99.114496,Benito Juárez
71653.61,80.0,19.398732,-99.185244,Miguel Hidalgo
176511.31,110.0,19.383952,-99.160229,Benito Juárez
79048.46,65.0,19.370046,-99.146155,Benito Juárez
94045.37,65.0,19.472155,-99.161186,Azcapotzalco
43877.3,60.0,19.35776,-99.256544,Álvaro Obregón
42149.18,57.0,19.306198,-99.235825,Álvaro Obregón
44178.77,60.0,19.382649,-99.143384,Benito Juárez
105372.96,58.0,19.492992,-99.149765,Gustavo A. Madero
145203.94,73.0,19.364891,-99.148384,Benito Juárez
92014.15,80.0,19.39604,-99.168752,Benito Juárez
106690.12,60.0,19.328833,-99.133163,Coyoacán
67718.18,50.0,19.413992,-99.138695,Cuauhtémoc
84170.8,60.0,19.399871,-99.146439,Benito Juárez
147522.15,90.0,19.394358,-99.177444,Benito Juárez
45450.89,60.0,,,Iztapalapa
49051.11,56.0,19.456993,-99.118637,Venustiano Carranza
43740.15,54.0,19.35214,-99.157213,Cuauhtémoc
289775.66,54.0,23.634501,-102.552788,Miguel Hidalgo
239780.35,96.0,,,Cuauhtémoc
35847.88,60.0,19.453854,-99.193979,Miguel Hidalgo
342066.51,,19.3840559,-99.1617205,Benito Juárez
35335.03,70.0,19.450302,-99.125835,Cuauhtémoc
25842.19,60.0,19.38855,-99.055877,Iztapalapa
176499.72,37.0,19.449675,-99.146265,Cuauhtémoc
306040.83,80.0,,,Cuajimalpa de Morelos
24499.21,60.0,19.409843,-99.125509,Venustiano Carranza
39524.23,55.0,,,Xochimilco
37908.16,70.0,19.457058,-99.190308,Miguel Hidalgo
71653.61,84.0,19.368063,-99.162134,Benito Juárez
58271.25,50.0,,,Coyoacán
56752.32,63.0,19.2990233,-99.0436467,Tláhuac
59332.35,44.0,19.410553,-99.133858,Cuauhtémoc
141199.77,110.0,19.286619,-99.152534,Tlalpan
366952.92,,19.4314455213,-99.1745028638,Miguel Hidalgo
47470.52,69.0,19.285943,-99.044333,Tláhuac
110662.58,63.0,,,Benito Juárez
92675.52,90.0,19.383327,-99.152712,Benito Juárez
129655.0,98.0,19.469769,-99.157379,Azcapotzalco
130110.22,80.0,19.391819,-99.188639,Benito Juárez
76079.28,105.0,19.404442,-99.162688,Cuauhtémoc
108639.52,75.0,19.315413,-99.102843,Coyoacán
58481.99,,19.4551329764,-99.1998401284,Miguel Hidalgo
54091.47,70.0,19.451597,-99.196136,Miguel Hidalgo
89588.26,95.0,19.3529,-99.165812,Coyoacán
36880.53,70.0,19.398383,-99.188268,Miguel Hidalgo
239780.35,71.0,19.41498,-99.177444,Cuauhtémoc
44161.44,51.0,,,Iztacalco
48734.99,70.0,19.436024,-99.15461,Cuauhtémoc
197621.16,106.0,23.634501,-102.552788,Benito Juárez
41253.51,52.0,19.483239,-99.179843,Miguel Hidalgo
152790.8,88.0,23.634501,-102.552788,Benito Juárez
122894.01,60.0,19.339581,-99.197517,Álvaro Obregón
95257.16,60.0,19.396247,-99.190282,Álvaro Obregón
341027.19,,19.38724,-99.167509,Benito Juárez
54918.54,50.0,19.392025,-99.135302,Benito Juárez
27396.97,86.0,19.450214,-99.125668,Cuauhtémoc
27271.72,58.0,19.370822,-99.1052387,Iztapalapa
42159.18,93.0,19.4411779,-99.1756361,Miguel Hidalgo
185275.64,55.0,,,Cuauhtémoc
100104.31,90.0,19.380375,-99.1491,Benito Juárez
38039.64,66.0,19.52686,-99.147293,Gustavo A. Madero
40041.72,60.0,19.370272,-99.149127,Benito Juárez
21074.59,60.0,19.332034,-99.062028,Iztapalapa
37407.4,65.0,19.41652,-99.13825,Tláhuac
76097.32,105.0,19.404442,-99.162688,Cuauhtémoc
85878.96,65.0,19.402799,-99.151853,Benito Juárez
59377.66,48.0,19.443178,-99.144234,Cuauhtémoc
47207.08,70.0,19.428622,-99.14602,Cuauhtémoc
88513.29,55.0,19.439253,-99.163605,Cuauhtémoc
104689.57,70.0,19.363696,-99.153653,Benito Juárez
35879.49,58.0,19.370822,-99.105239,Iztapalapa
26343.24,,19.3253277,-99.0571381,Iztapalapa
42149.18,62.0,19.410463,-99.091667,Venustiano Carranza
94414.17,58.0,19.338223,-99.122548,Coyoacán
158059.45,55.0,19.305145,-99.194061,Coyoacán
72707.34,42.0,19.443178,-99.144234,Cuauhtémoc
110641.61,110.0,19.313928,-99.246094,La Magdalena Contreras
244570.65,120.0,19.356062,-99.191978,Álvaro Obregón
332451.71,512.0,19.342077,-99.127866,Coyoacán
73234.21,75.0,19.387535,-99.19635,Álvaro Obregón
168849.64,63.0,19.39365,-99.14769,Benito Juárez
44794.13,60.0,19.456145,-99.201167,Miguel Hidalgo
52096.39,60.0,19.456439,-99.144414,Cuauhtémoc
101647.34,70.0,19.410822,-99.187311,Miguel Hidalgo
50052.15,72.0,19.401357,-99.142208,Benito Juárez
26751.56,65.0,19.470015,-99.139124,Azcapotzalco
76740.25,85.0,19.396705,-99.181902,Benito Juárez
21343.71,50.0,19.443178,-99.144234,Cuauhtémoc
71126.75,76.0,19.490004,-99.181323,Azcapotzalco
53158.18,80.0,19.395097,-99.150424,Benito Juárez
293171.0,69.0,19.4081619848,-99.1829757392,Cuauhtémoc
125865.34,64.0,19.375412,-99.144234,Benito Juárez
89988.51,70.0,19.314143,-99.134709,Coyoacán
63223.78,70.0,19.441809,-99.156423,Cuauhtémoc
147522.15,80.0,19.3499358,-99.2906864,Cuajimalpa de Morelos
39524.23,79.0,,,Gustavo A. Madero
345000.0,133.0,23.634501,-102.552788,Miguel Hidalgo
168636.73,78.0,19.3499358,-99.2906864,Cuajimalpa de Morelos
36300.98,56.0,19.375983,-99.017354,Iztapalapa
168636.73,78.0,19.3499358,-99.2906864,Cuajimalpa de Morelos
104319.23,65.0,19.386852,-99.194748,Álvaro Obregón
85088.67,70.0,19.37909,-99.142676,Benito Juárez
161220.64,79.0,19.367424,-99.185753,Benito Juárez
169661.67,,19.3885287,-99.1470904,Benito Juárez
181768.36,90.0,19.300642,-99.11401,Tlalpan
79443.7,107.0,19.378533,-99.187561,Benito Juárez
54235.15,1500.0,19.400912,-99.117124,Iztacalco
131716.2,,19.38338,-99.1602642,Benito Juárez
309606.85,105.0,19.355921,-99.180214,Álvaro Obregón
55833.44,85.0,19.375374,-99.137657,Benito Juárez
60277.09,75.0,19.402944,-99.199727,Miguel Hidalgo
150156.47,78.0,19.322523,-99.141464,Coyoacán
331503.35,88.0,,,Cuajimalpa de Morelos
40094.41,,19.4589421803,-99.2041175812,Miguel Hidalgo
97733.42,60.0,,,Benito Juárez
309680.27,105.0,19.355921,-99.180214,Álvaro Obregón
97750.97,60.0,19.371132,-99.173156,Benito Juárez
76079.28,105.0,19.404442,-99.162688,Cuauhtémoc
60062.59,75.0,19.371543,-99.141669,Benito Juárez
395242.33,0.0,19.4378014,-99.2116597,Miguel Hidalgo
96198.77,300.0,19.365865,-99.148341,Benito Juárez
280818.95,141.0,19.390749,-99.161623,Benito Juárez
140525.38,61.0,19.364891,-99.148384,Benito Juárez
316193.86,180.0,,,Benito Juárez
124403.22,63.0,19.47517,-99.152534,Azcapotzalco
51105.88,75.0,19.439759,-99.1047,Venustiano Carranza
53158.18,70.0,19.395097,-99.150424,Benito Juárez
37307.29,67.0,19.487416,-99.118006,Gustavo A. Madero
68460.71,80.0,,,Azcapotzalco
22945.43,51.0,19.346931,-99.025154,Iztapalapa
26079.8,76.0,19.428384,-99.140161,Cuauhtémoc
12463.3,45.0,19.534109,-99.145271,Gustavo A. Madero
60603.82,70.0,19.366408,-99.204292,Álvaro Obregón
363297.43,155.0,19.394073,-99.153915,Benito Juárez
87248.81,70.0,19.393571,-99.185955,Benito Juárez
72331.98,65.0,19.445816,-99.170462,Miguel Hidalgo
75552.41,80.0,19.404442,-99.162688,Cuauhtémoc
96198.77,110.0,,,Benito Juárez
221335.7,98.0,19.3863928,-99.2255625,Álvaro Obregón
84298.37,70.0,19.466822,-99.157379,Azcapotzalco
18449.22,50.0,19.407378,-99.069122,Iztacalco
259830.24,126.0,19.3647167,-99.1950594,Álvaro Obregón
197000.0,73.0,,,Cuauhtémoc
45194.99,70.0,19.417636,-99.153292,Cuauhtémoc
43740.15,44.0,19.443592,-99.121407,Venustiano Carranza
158059.45,150.0,,,Xochimilco
39514.86,63.0,19.406879,-99.124515,Venustiano Carranza
89567.02,78.0,19.36594,-99.163153,Benito Juárez
395148.62,141.0,19.440935,-99.188522,Miguel Hidalgo
161891.26,78.0,19.364891,-99.148384,Benito Juárez
364313.41,91.0,19.36418,-99.190162,Álvaro Obregón
121207.64,62.0,19.394073,-99.153915,Benito Juárez
165962.42,300.0,19.367025,-99.170349,Benito Juárez
51627.48,75.0,19.320091,-99.122211,Coyoacán
36090.24,68.0,,,Iztacalco
90585.61,100.0,19.384808,-99.155339,Benito Juárez
63238.77,87.0,19.369503,-99.18893,Benito Juárez
90607.14,90.0,19.384792,-99.155134,Benito Juárez
75166.06,80.0,19.267002,-99.127701,Xochimilco
207739.37,75.0,19.381729,-99.164986,Benito Juárez
61641.57,70.0,19.39942,-99.141673,Benito Juárez
207015.73,75.0,19.3935143,-99.1649891,Benito Juárez
45439.79,70.0,19.398514,-99.130366,Iztacalco
142253.5,85.0,19.368475,-99.17952,Benito Juárez
251710.54,,19.3302402,-99.2491091,Álvaro Obregón
305654.07,164.0,19.361719,-99.283409,Cuajimalpa de Morelos
35563.37,60.0,19.351371,-99.161529,Coyoacán
51422.0,,19.2737163511,-99.1887545586,Tlalpan
55320.8,,19.4179232,-99.1483827,Cuauhtémoc
107470.76,90.0,19.408949,-99.180214,Cuauhtémoc
86383.21,122.0,19.2990233,-99.0436467,Tláhuac
67175.26,68.0,19.428152,-99.106194,Venustiano Carranza
201789.23,110.0,19.392748,-99.151194,Benito Juárez
44783.51,50.0,19.317698,-99.061256,Iztapalapa
29265.48,75.0,19.407767,-99.073023,Iztacalco
38735.1,80.0,19.511896,-99.194208,Azcapotzalco
36827.85,54.0,19.316659,-99.120271,Iztapalapa
182295.23,90.0,19.335116,-99.223332,Álvaro Obregón
27028.16,42.0,19.37342,-99.022134,Iztapalapa
75125.5,80.0,19.377383,-99.144978,Benito Juárez
180230.5,85.0,19.365766,-99.263112,Álvaro Obregón
165962.42,70.0,19.367025,-99.170349,Benito Juárez
50942.31,97.0,19.384955,-99.227837,Álvaro Obregón
368805.38,156.0,19.402755,-99.138666,Benito Juárez
36592.87,46.0,19.419222,-99.148568,Cuauhtémoc
131716.2,208.0,19.463026,-99.125833,Gustavo A. Madero
10576.49,44.0,19.534109,-99.145271,Gustavo A. Madero
21079.59,50.0,19.33427,-99.083374,Iztapalapa
110855.09,67.0,19.4685547,-99.1600606,Azcapotzalco
29438.36,74.0,19.492195,-99.182526,Azcapotzalco
168596.74,100.0,19.368475,-99.17952,Benito Juárez
246631.21,120.0,19.381729,-99.164986,Benito Juárez
180187.77,150.0,19.365766,-99.263112,Álvaro Obregón
205477.28,122.0,19.368544,-99.163605,Benito Juárez
85878.96,85.0,19.396893,-99.152302,Benito Juárez
226551.88,160.0,19.356818,-99.188926,Álvaro Obregón
113275.94,53.0,19.451597,-99.196136,Miguel Hidalgo
101333.65,70.0,19.401366,-99.18064,Miguel Hidalgo
70801.04,90.0,19.485524,-99.210631,Azcapotzalco
237089.17,250.0,19.348636,-99.2293853,Álvaro Obregón
221283.23,110.0,19.41498,-99.177444,Cuauhtémoc
53073.5,84.0,19.442152,-99.18603,Miguel Hidalgo
29293.68,44.0,19.310943,-99.049669,Tláhuac
285824.17,96.0,19.41498,-99.177444,Cuauhtémoc
131716.2,81.0,19.414261,-99.104118,Venustiano Carranza
57441.88,60.0,19.396247,-99.190282,Álvaro Obregón
38619.19,46.0,19.446,-99.136478,Cuauhtémoc
131716.2,80.0,19.318989,-99.094437,Iztapalapa
56689.49,80.0,19.428767,-99.1459,Cuauhtémoc
32770.99,75.0,,,Cuauhtémoc
67664.19,72.0,19.366505,-99.222297,Álvaro Obregón
31611.89,50.0,19.364891,-99.148384,Benito Juárez
94045.37,65.0,19.472155,-99.161186,Azcapotzalco
33982.78,1111.0,,,Coyoacán
40041.72,70.0,19.474655,-99.189277,Azcapotzalco
57955.13,65.0,19.472481,-99.182374,Azcapotzalco
30196.51,61.0,19.3602,-99.089116,Iztapalapa
116026.17,75.0,19.415612,-99.156404,Cuauhtémoc
311103.14,88.0,23.634501,-102.552788,Cuajimalpa de Morelos
90161.48,467.0,19.438038,-99.176477,Miguel Hidalgo
123813.23,145.0,19.387245,-99.147388,Benito Juárez
53099.54,65.0,19.324386,-99.124228,Coyoacán
31787.49,65.0,19.441816,-99.092908,Venustiano Carranza
40041.72,60.0,19.474655,-99.189277,Azcapotzalco
31980.69,,19.4266916653,-99.0615749359,Venustiano Carranza
129282.09,67.0,23.634501,-102.552788,Cuauhtémoc
42928.94,59.0,19.413499,-99.083761,Venustiano Carranza
79820.02,70.0,19.38665,-99.14405,Benito Juárez
219491.24,119.0,19.302678,-99.170213,Coyoacán
55320.8,74.0,19.307417,-99.125191,Coyoacán
48998.42,78.0,19.4030618414,-99.1253297031,Iztacalco
32560.24,,19.3375376091,-99.0630984306,Iztapalapa
302683.84,141.0,19.427607,-99.160835,Cuauhtémoc
89567.02,78.0,19.396893,-99.152302,Benito Juárez
79029.72,60.0,19.482603,-99.194748,Azcapotzalco
48102.75,65.0,19.454332,-99.200287,Miguel Hidalgo
158266.83,48.0,19.355751,-99.299347,Cuajimalpa de Morelos
33613.97,1041.0,19.405668,-99.073498,Iztacalco
88513.29,60.0,23.634501,-102.552788,Benito Juárez
168849.64,74.0,19.394073,-99.153915,Benito Juárez
58671.66,95.0,19.446829,-99.159454,Cuauhtémoc
179745.2,88.0,19.362511,-99.166374,Benito Juárez
55355.89,90.0,19.368823,-99.224603,Álvaro Obregón
44622.29,45.0,19.45617,-99.122453,Venustiano Carranza
120125.18,128.0,19.399818,-99.150869,Benito Juárez
89917.28,,19.4200104,-99.1433281,Cuauhtémoc
24499.21,50.0,19.409843,-99.125509,Venustiano Carranza
136880.32,70.0,19.3908165,-99.1466355,Benito Juárez
315592.03,13175.0,19.38737,-99.175462,Benito Juárez
43150.23,47.0,19.419396,-99.06714,Iztacalco
113892.25,,19.3833145,-99.1971532,Álvaro Obregón
182380.09,60.0,19.3872032,-99.195097,Álvaro Obregón
37934.26,43.0,,,Iztacalco
289775.66,54.0,23.634501,-102.552788,Miguel Hidalgo
52159.61,60.0,19.392185,-99.135357,Benito Juárez
82210.4,59.0,19.443178,-99.144234,Cuauhtémoc
360988.0,224.0,19.425212,-99.174371,Cuauhtémoc
289775.66,54.0,23.634501,-102.552788,Miguel Hidalgo
203555.81,101.0,19.381729,-99.164986,Benito Juárez
39514.86,56.0,19.452301,-99.207422,Miguel Hidalgo
31506.51,50.0,19.456993,-99.118637,Venustiano Carranza
110641.61,61.0,,,Benito Juárez
83897.3,64.0,19.295734,-99.146996,Tlalpan
241936.33,64.0,19.409369,-99.171906,Cuauhtémoc
27555.03,44.0,19.348306,-99.08158,Iztapalapa
62696.91,60.0,19.477416,-99.094765,Gustavo A. Madero
334559.17,147.0,19.433401,-99.177434,Miguel Hidalgo
45191.83,90.0,19.41031,-99.098527,Venustiano Carranza
100918.54,60.0,19.3706856,-99.1409936,Benito Juárez
172852.64,85.0,19.394073,-99.153915,Benito Juárez
177267.41,102.0,19.427607,-99.160835,Cuauhtémoc
232663.51,87.0,19.432657,-99.177444,Miguel Hidalgo
106036.39,63.0,19.303736,-99.163605,Coyoacán
48576.93,74.0,19.452051,-99.144248,Cuauhtémoc
62907.66,55.0,19.456747,-99.189193,Miguel Hidalgo
22022.95,50.0,19.29707,-99.051074,Tláhuac
34088.15,90.0,19.363161,-99.248065,Álvaro Obregón
128506.33,62.0,19.39912,-99.141464,Benito Juárez
54947.48,50.0,19.443031,-99.162435,Cuauhtémoc
99074.07,90.0,19.443486,-99.211871,Miguel Hidalgo
135053.0,166.0,19.435453,-99.180822,Miguel Hidalgo
208160.96,90.0,19.436516,-99.173988,Miguel Hidalgo
48550.59,71.0,19.523341,-99.1517,Gustavo A. Madero
46507.41,60.0,19.27817,-99.163505,Tlalpan
104319.23,65.0,19.386852,-99.194748,Álvaro Obregón
60589.45,65.0,19.346609,-99.072311,Iztapalapa
54248.01,90.0,19.403057,-99.135212,Iztacalco
197574.31,80.0,19.444584,-99.174675,Miguel Hidalgo
18777.46,46.0,19.3107719,-99.2333025,Cuauhtémoc
45194.99,60.0,19.417636,-99.153292,Cuauhtémoc
126477.54,101.0,19.3987817,-99.1675299,Benito Juárez
106943.77,105.0,19.408904,-99.174556,Cuauhtémoc
253769.71,79.0,19.417364,-99.159454,Cuauhtémoc
167964.51,64.0,19.305561,-99.171219,Coyoacán
333321.03,103.0,,,Miguel Hidalgo
39524.23,60.0,19.4277135821,-99.1460484266,Cuauhtémoc
79556.59,66.0,19.440749,-99.141649,Cuauhtémoc
90936.87,56.0,19.444584,-99.174675,Miguel Hidalgo
58640.16,90.0,19.365843,-99.149901,Benito Juárez
46305.99,49.0,19.318989,-99.094437,Iztapalapa
242657.71,128.0,19.382013,-99.188522,Benito Juárez
115910.26,75.0,,,Álvaro Obregón
71748.61,70.0,19.384478,-99.185339,Benito Juárez
345000.0,133.0,23.634501,-102.552788,Miguel Hidalgo
216065.81,128.0,19.394358,-99.177444,Benito Juárez
184402.69,100.0,19.417364,-99.159454,Cuauhtémoc
63238.77,90.0,19.452297,-99.138695,Cuauhtémoc
43729.78,,19.3704257419,-99.2070807517,Álvaro Obregón
279238.36,122.0,,,Benito Juárez
33118.72,65.0,19.392349,-99.07093,Iztacalco
140121.28,62.0,19.39912,-99.141464,Benito Juárez
46954.78,150.0,19.359901,-99.189606,Álvaro Obregón
26870.1,60.0,19.361468,-99.083751,Iztapalapa
139619.18,92.0,19.408904,-99.174556,Cuauhtémoc
170372.28,74.0,19.394073,-99.153915,Benito Juárez
326656.19,137.0,19.275206,-99.218292,Tlalpan
135639.93,64.0,19.39365,-99.14769,Benito Juárez
24235.78,50.0,19.504985,-99.208557,Azcapotzalco
237089.17,64.0,19.436024,-99.15461,Cuauhtémoc
89904.21,47.0,,,Cuajimalpa de Morelos
89567.02,78.0,19.381691,-99.158135,Benito Juárez
101357.68,80.0,19.401366,-99.18064,Miguel Hidalgo
88226.41,100.0,19.316805,-99.14943,Álvaro Obregón
225450.73,93.0,19.3573253,-99.1896664,Álvaro Obregón
63856.01,86.0,19.429437,-99.14346,Cuauhtémoc
181811.47,70.0,,,Miguel Hidalgo
331503.35,88.0,,,Cuajimalpa de Morelos
349888.56,124.0,19.424724,-99.156278,Cuauhtémoc
112573.41,112.0,19.431629,-99.162762,Cuauhtémoc
67454.69,65.0,19.389362,-99.119499,Iztacalco
157833.43,85.0,19.494455,-99.127874,Gustavo A. Madero
79029.72,80.0,,,Coyoacán
45194.99,60.0,19.417923,-99.148384,Cuauhtémoc
307720.67,88.0,19.4098619,-99.1815475,Cuauhtémoc
289775.66,160.0,19.384784,-99.182486,Benito Juárez
216065.81,73.0,19.394358,-99.177444,Benito Juárez
33561.29,,19.4261149371,-99.0607005358,Venustiano Carranza
104664.8,70.0,19.364005,-99.153602,Benito Juárez
45191.83,65.0,19.41031,-99.098527,Venustiano Carranza
38092.32,97.0,19.444584,-99.174675,Miguel Hidalgo
100894.61,80.0,19.355751,-99.299347,Cuajimalpa de Morelos
247010.43,,19.363242,-99.2824223,Álvaro Obregón
177267.41,102.0,19.427607,-99.160835,Cuauhtémoc
65593.09,44.0,19.417923,-99.148384,Cuauhtémoc
92412.09,80.0,19.39365,-99.14769,Benito Juárez
106953.56,89.0,19.281164,-99.20237,Tlalpan
58218.56,48.0,19.469095,-99.154734,Azcapotzalco
34088.15,70.0,19.363524,-99.247303,Álvaro Obregón
13912.53,63.0,19.4419033,-99.135316,Cuauhtémoc
289775.66,109.0,19.415469,-99.178804,Cuauhtémoc
184446.42,78.0,,,Benito Juárez
44666.44,80.0,19.391579,-99.182986,Benito Juárez
149817.01,85.0,19.3046605,-99.2384938,Álvaro Obregón
88513.29,55.0,19.439253,-99.163605,Cuauhtémoc
34773.07,70.0,19.460913,-99.12858,Cuauhtémoc
114883.77,62.0,,,Benito Juárez
313484.57,144.0,19.3471694,-99.20346,Álvaro Obregón
74762.12,50.0,19.308287,-99.146309,Coyoacán
241936.33,64.0,19.409369,-99.171906,Cuauhtémoc
274496.58,240.0,19.443178,-99.20237,Miguel Hidalgo
44195.83,70.0,19.475187,-99.175019,Azcapotzalco
30400.1,44.0,19.306187,-99.055725,Tláhuac
46890.97,79.0,19.496204,-99.086136,Gustavo A. Madero
81242.55,75.0,19.363254,-99.174611,Benito Juárez
84139.26,30.0,19.327387,-99.26082,Álvaro Obregón
55896.01,90.0,19.368823,-99.224603,Álvaro Obregón
84466.97,90.0,19.39516,-99.168487,Benito Juárez
163366.83,68.0,19.3499358,-99.2906864,Cuajimalpa de Morelos
306040.83,80.0,23.634501,-102.552788,Cuajimalpa de Morelos
227127.32,100.0,19.3370086522,-99.1491691768,Coyoacán
187037.01,100.0,19.33786,-99.240058,Álvaro Obregón
54933.04,70.0,19.2990233,-99.0436467,Tláhuac
34246.21,50.0,19.441392,-99.174422,Miguel Hidalgo
33542.32,80.0,19.511898,-99.099573,Gustavo A. Madero
120125.18,128.0,19.399818,-99.150869,Benito Juárez
189671.34,214.0,19.330159,-99.149842,Coyoacán
158059.45,94.0,19.40933,-99.188609,Miguel Hidalgo
46943.65,60.0,19.362683,-99.189959,Álvaro Obregón
114661.59,150.0,19.39252,-99.127983,Benito Juárez
40129.66,80.0,19.400249,-99.177444,Miguel Hidalgo
52029.69,70.0,19.378477,-99.138398,Benito Juárez
114138.83,56.0,19.339581,-99.197517,Álvaro Obregón
285824.17,96.0,19.41498,-99.177444,Cuauhtémoc
53073.5,84.0,19.440888,-99.177706,Miguel Hidalgo
79838.95,0.0,19.3701018529,-99.1465473175,Benito Juárez
77975.99,60.0,19.392025,-99.135302,Benito Juárez
274034.68,117.0,19.405298,-99.164986,Cuauhtémoc
94858.16,64.0,19.386551,-99.193708,Álvaro Obregón
52686.48,98.0,19.389044,-99.179657,Benito Juárez
246572.74,209.0,,,Álvaro Obregón
175902.62,120.0,19.304179,-99.181916,Coyoacán
49638.57,84.0,19.2672863,-99.1659764,Tlalpan
79048.46,0.0,19.3161923743,-99.1214597227,Coyoacán
34246.21,54.0,19.332262,-99.04778,Iztapalapa
68228.99,10.0,19.445355,-99.179624,Miguel Hidalgo
90108.85,70.0,19.436404,-99.173617,Miguel Hidalgo
269996.62,91.0,19.3867842,-99.1771664,Benito Juárez
189671.34,68.0,,,Miguel Hidalgo
39594.53,50.0,19.374212,-99.125887,Iztapalapa
53577.1,70.0,19.408032,-99.069183,Iztacalco
319742.76,,19.4096083,-99.1806878,Cuauhtémoc
94858.16,78.0,,,Tlalpan
55531.55,75.0,19.498877,-99.207909,Azcapotzalco
27818.46,60.0,19.292928,-99.064868,Iztapalapa
50936.23,50.0,19.445553,-99.097057,Venustiano Carranza
337720.36,135.0,23.634501,-102.552788,Miguel Hidalgo
64488.25,70.0,19.366738,-99.14554,Benito Juárez
68070.93,75.0,19.400731,-99.125466,Iztacalco
144624.39,80.0,19.469769,-99.157379,Azcapotzalco
279304.58,127.0,,,Benito Juárez
44794.13,80.0,19.464922,-99.122093,Gustavo A. Madero
281120.08,,19.390283,-99.1770974,Benito Juárez
28984.43,60.0,19.3948036,-99.0976808,Iztacalco
52440.59,80.0,19.443903,-99.171681,Miguel Hidalgo
16967.15,47.0,19.302014,-99.05187,Tláhuac
399458.25,168.0,19.382275,-99.270241,Cuajimalpa de Morelos
22765.95,52.0,,,Iztapalapa
151334.44,,19.5010872,-99.1230477,Gustavo A. Madero
156958.3,96.0,19.341894,-99.224525,Álvaro Obregón
26595.29,50.0,19.409843,-99.125509,Venustiano Carranza
36353.67,69.0,19.506042,-99.153915,Gustavo A. Madero
197574.31,97.0,19.400249,-99.177444,Miguel Hidalgo
214857.52,,19.315498,-99.220634,La Magdalena Contreras
46838.28,70.0,19.359407,-99.060657,Iztapalapa
368365.85,136.0,19.3689246,-99.17846,Benito Juárez
114425.39,110.0,19.430532,-99.154981,Cuauhtémoc
26870.1,50.0,19.369859,-99.135812,Iztapalapa
67069.89,85.0,19.375299,-99.139692,Benito Juárez
53582.15,79.0,19.457485,-99.21067,Miguel Hidalgo
121178.91,120.0,19.313878,-99.094271,Iztapalapa
48203.12,85.0,19.383446,-99.137643,Benito Juárez
71653.61,80.0,19.391834,-99.188695,Benito Juárez
57955.13,65.0,,,Benito Juárez
13171.62,50.0,19.453817,-99.13563,Venustiano Carranza
65624.33,42.0,19.410553,-99.133858,Cuauhtémoc
41569.63,60.0,19.357504,-99.234987,Álvaro Obregón
80399.57,65.0,19.334265,-99.20502,Álvaro Obregón
225002.92,108.0,19.4032833,-99.1821858,Miguel Hidalgo
97914.7,180.0,19.38696,-99.219493,Álvaro Obregón
33990.84,60.0,19.329003,-99.119662,Coyoacán
40578.21,75.0,19.446524,-99.142241,Cuauhtémoc
36625.78,68.0,19.473486,-99.185753,Azcapotzalco
59066.81,90.0,19.303736,-99.163605,Coyoacán
13849.69,55.0,19.332428,-99.061256,Iztapalapa
